test,time,result
./prototype-pollution/merge-1.2.0/symbolic_test_0.js,1.0195687940031348,all ok
./prototype-pollution/madlib-object-utils-0.1.6/symbolic_test_2.js,0.7232626940021873,all ok
./prototype-pollution/madlib-object-utils-0.1.6/symbolic_test_4.js,30.01341935399978,nothing
./prototype-pollution/madlib-object-utils-0.1.6/symbolic_test_3.js,12.407475875999808,polluted
./prototype-pollution/madlib-object-utils-0.1.6/symbolic_test_5.js,30.012298075998842,nothing
./prototype-pollution/madlib-object-utils-0.1.6/symbolic_test_1.js,0.8522212009993382,all ok
./prototype-pollution/madlib-object-utils-0.1.6/symbolic_test_0.js,0.7247658429987496,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_55.js,30.012067392999597,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_2.js,1.1767327189991192,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_47.js,26.681367207998846,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_4.js,28.115786799997295,polluted
./prototype-pollution/objection-2.0.0/symbolic_test_46.js,1.3181157009967137,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_35.js,25.74645734799924,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_39.js,1.293759135001892,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_33.js,1.3071092819991463,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_11.js,30.01441420899937,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_50.js,30.019710853001015,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_9.js,1.3341291680007998,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_44.js,30.016189575999306,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_18.js,1.3481144069992297,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_8.js,30.016378067000915,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_38.js,30.012317757002165,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_52.js,1.3357984060021408,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_40.js,1.3081387890015321,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_25.js,30.01276893999966,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_21.js,1.3397307000013825,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_23.js,27.18787676300053,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_12.js,1.2880616879992886,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_31.js,30.020272362999094,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_15.js,1.3107187999994494,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_10.js,25.99628646199926,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_28.js,1.3160732700016524,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_56.js,30.013097749000735,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_54.js,30.013593502997537,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_3.js,1.2987351720003062,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_42.js,22.34349376099999,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_6.js,1.3077736209997965,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_22.js,1.3148358459984593,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_26.js,30.0130831619972,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_36.js,23.661892711999826,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_20.js,30.01347833299951,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_24.js,24.564514907997363,polluted
./prototype-pollution/objection-2.0.0/symbolic_test_41.js,24.43191280999963,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_5.js,30.013753167000687,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_17.js,30.015650531000574,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_1.js,1.255126445001224,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_49.js,30.012566260000312,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_51.js,1.3976939890017093,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_0.js,1.2575241769991408,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_30.js,24.541479224000796,polluted
./prototype-pollution/objection-2.0.0/symbolic_test_7.js,26.853801165998448,polluted
./prototype-pollution/objection-2.0.0/symbolic_test_43.js,30.01398787400103,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_13.js,25.924900699999853,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_53.js,30.013824775000103,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_45.js,1.3853114260018629,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_34.js,1.4048187610023888,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_16.js,28.191682963999483,polluted
./prototype-pollution/objection-2.0.0/symbolic_test_37.js,30.01436651500262,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_14.js,30.019975014998636,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_19.js,30.013696721001907,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_32.js,30.014119232000667,nothing
./prototype-pollution/objection-2.0.0/symbolic_test_27.js,1.396316393998859,all ok
./prototype-pollution/objection-2.0.0/symbolic_test_48.js,25.544048146999558,polluted
./prototype-pollution/objection-2.0.0/symbolic_test_29.js,27.495687750000798,all ok
./prototype-pollution/cached-path-relative-1.0.1/symbolic_test_2.js,0.8540215159991931,all ok
./prototype-pollution/cached-path-relative-1.0.1/symbolic_test_3.js,11.14357097500033,all ok
./prototype-pollution/cached-path-relative-1.0.1/symbolic_test_1.js,0.8519741489981243,all ok
./prototype-pollution/cached-path-relative-1.0.1/symbolic_test_0.js,0.849551335999422,all ok
./prototype-pollution/deep-setter-1.0.1/symbolic_test_2.js,0.7195096340001328,all ok
./prototype-pollution/deep-setter-1.0.1/symbolic_test_4.js,0.7489994269999443,all ok
./prototype-pollution/deep-setter-1.0.1/symbolic_test_3.js,0.7328208420003648,all ok
./prototype-pollution/deep-setter-1.0.1/symbolic_test_5.js,30.01486832900264,nothing
./prototype-pollution/deep-setter-1.0.1/symbolic_test_1.js,0.7109804619976785,all ok
./prototype-pollution/deep-setter-1.0.1/symbolic_test_0.js,0.7474189810018288,all ok
./prototype-pollution/think-helper-1.1.0/symbolic_test_2.js,2.2196316809968266,nothing
./prototype-pollution/think-helper-1.1.0/symbolic_test_4.js,2.2246673939989705,nothing
./prototype-pollution/think-helper-1.1.0/symbolic_test_3.js,2.2395775900004082,nothing
./prototype-pollution/think-helper-1.1.0/symbolic_test_5.js,2.2320537520026846,nothing
./prototype-pollution/think-helper-1.1.0/symbolic_test_1.js,2.221480997999606,nothing
./prototype-pollution/think-helper-1.1.0/symbolic_test_0.js,2.233870518000913,nothing
./prototype-pollution/expand-hash-1.0.1/symbolic_test_2.js,0.8137005589996988,all ok
./prototype-pollution/expand-hash-1.0.1/symbolic_test_4.js,0.8379953330004355,all ok
./prototype-pollution/expand-hash-1.0.1/symbolic_test_3.js,0.8178979049989721,all ok
./prototype-pollution/expand-hash-1.0.1/symbolic_test_5.js,0.8331685089979146,all ok
./prototype-pollution/expand-hash-1.0.1/symbolic_test_1.js,0.8115698559995508,all ok
./prototype-pollution/expand-hash-1.0.1/symbolic_test_0.js,0.7828963249994558,all ok
./prototype-pollution/shvl-2.0.1/symbolic_test_2.js,0.6957250310006202,all ok
./prototype-pollution/shvl-2.0.1/symbolic_test_4.js,0.7198958120025054,all ok
./prototype-pollution/shvl-2.0.1/symbolic_test_3.js,0.6980065679999825,all ok
./prototype-pollution/shvl-2.0.1/symbolic_test_5.js,0.7116541540017352,all ok
./prototype-pollution/shvl-2.0.1/symbolic_test_1.js,0.7052250300002925,all ok
./prototype-pollution/shvl-2.0.1/symbolic_test_0.js,0.7052100549990428,all ok
./prototype-pollution/json-schema-0.3.0/symbolic_test_2.js,1.4360418430005666,all ok
./prototype-pollution/json-schema-0.3.0/symbolic_test_4.js,2.1095748230000027,all ok
./prototype-pollution/json-schema-0.3.0/symbolic_test_3.js,30.08774810899922,nothing
./prototype-pollution/json-schema-0.3.0/symbolic_test_1.js,1.425916344000143,all ok
./prototype-pollution/json-schema-0.3.0/symbolic_test_0.js,1.4296262860007118,all ok
./prototype-pollution/ion-parser-0.5.2/symbolic_test_2.js,1.0305005079972034,all ok
./prototype-pollution/ion-parser-0.5.2/symbolic_test_4.js,1.0224958190010511,all ok
./prototype-pollution/ion-parser-0.5.2/symbolic_test_1.js,1.0287202040017291,all ok
./prototype-pollution/ion-parser-0.5.2/symbolic_test_0.js,1.0200850770015677,all ok
./prototype-pollution/json-pointer-0.6.0/symbolic_test_2.js,0.9707270430008066,all ok
./prototype-pollution/json-pointer-0.6.0/symbolic_test_4.js,7.790323992001504,polluted
./prototype-pollution/json-pointer-0.6.0/symbolic_test_3.js,1.4351257890011766,all ok
./prototype-pollution/json-pointer-0.6.0/symbolic_test_1.js,0.9829168950018357,all ok
./prototype-pollution/json-pointer-0.6.0/symbolic_test_0.js,0.957615621999139,all ok
./prototype-pollution/merge-objects-1.0.5/symbolic_test_2.js,0.914029092000419,polluted
./prototype-pollution/merge-objects-1.0.5/symbolic_test_4.js,0.8597698279991164,all ok
./prototype-pollution/merge-objects-1.0.5/symbolic_test_3.js,0.8178989799998817,all ok
./prototype-pollution/merge-objects-1.0.5/symbolic_test_5.js,0.7179108279997308,all ok
./prototype-pollution/merge-objects-1.0.5/symbolic_test_1.js,0.8901397730005556,polluted
./prototype-pollution/merge-objects-1.0.5/symbolic_test_0.js,0.7277563890020247,all ok
./prototype-pollution/mootools-1.5.2/symbolic_test_2.js,30.057663093000883,nothing
./prototype-pollution/mootools-1.5.2/symbolic_test_4.js,30.058969688001525,nothing
./prototype-pollution/mootools-1.5.2/symbolic_test_5.js,30.044584548002604,nothing
./prototype-pollution/mootools-1.5.2/symbolic_test_1.js,30.057924198001274,nothing
./prototype-pollution/mootools-1.5.2/symbolic_test_0.js,30.040424609000183,nothing
./prototype-pollution/node-forge-0.9.0/symbolic_test_2.js,5.556902683998487,all ok
./prototype-pollution/node-forge-0.9.0/symbolic_test_4.js,13.262225714999659,polluted
./prototype-pollution/node-forge-0.9.0/symbolic_test_3.js,5.76849232099994,all ok
./prototype-pollution/node-forge-0.9.0/symbolic_test_5.js,30.016493087001436,nothing
./prototype-pollution/node-forge-0.9.0/symbolic_test_1.js,5.574528469001962,all ok
./prototype-pollution/node-forge-0.9.0/symbolic_test_0.js,5.547424286000023,all ok
./prototype-pollution/reggae-0.0.1/symbolic_test_2.js,0.7485099879995687,all ok
./prototype-pollution/reggae-0.0.1/symbolic_test_4.js,0.7477432860032422,all ok
./prototype-pollution/reggae-0.0.1/symbolic_test_3.js,0.725237032998848,all ok
./prototype-pollution/reggae-0.0.1/symbolic_test_5.js,0.7317464250008925,all ok
./prototype-pollution/reggae-0.0.1/symbolic_test_1.js,0.718307659997663,all ok
./prototype-pollution/reggae-0.0.1/symbolic_test_0.js,0.7472971480019623,all ok
./prototype-pollution/eivindfjeldstad-dot-0.0.1/symbolic_test_2.js,0.6848076790010964,all ok
./prototype-pollution/eivindfjeldstad-dot-0.0.1/symbolic_test_3.js,7.460486063999269,polluted
./prototype-pollution/eivindfjeldstad-dot-0.0.1/symbolic_test_1.js,0.6851766580002732,all ok
./prototype-pollution/eivindfjeldstad-dot-0.0.1/symbolic_test_0.js,0.6988017589974334,all ok
./prototype-pollution/defaultsdeep-4.6.0/symbolic_test_2.js,9.58604832799756,all ok
./prototype-pollution/defaultsdeep-4.6.0/symbolic_test_4.js,9.686717092998151,all ok
./prototype-pollution/defaultsdeep-4.6.0/symbolic_test_3.js,9.623647248001362,all ok
./prototype-pollution/defaultsdeep-4.6.0/symbolic_test_5.js,9.643737617003353,all ok
./prototype-pollution/defaultsdeep-4.6.0/symbolic_test_1.js,9.597234261000267,all ok
./prototype-pollution/defaultsdeep-4.6.0/symbolic_test_0.js,9.764560060000804,all ok
./prototype-pollution/assign-deep-0.4.6/symbolic_test_2.js,1.4569266969992896,all ok
./prototype-pollution/assign-deep-0.4.6/symbolic_test_4.js,1.4674653870024486,all ok
./prototype-pollution/assign-deep-0.4.6/symbolic_test_3.js,1.3775107609981205,polluted
./prototype-pollution/assign-deep-0.4.6/symbolic_test_1.js,1.398044810997817,polluted
./prototype-pollution/assign-deep-0.4.6/symbolic_test_0.js,1.3576944560008997,polluted
./prototype-pollution/deepmergefn-1.1.0/symbolic_test_2.js,0.9067943399968499,polluted
./prototype-pollution/deepmergefn-1.1.0/symbolic_test_4.js,0.8903691180021269,polluted
./prototype-pollution/deepmergefn-1.1.0/symbolic_test_3.js,0.8506136639989563,polluted
./prototype-pollution/deepmergefn-1.1.0/symbolic_test_1.js,0.8576958680023381,polluted
./prototype-pollution/deepmergefn-1.1.0/symbolic_test_0.js,0.8464072810020298,polluted
./prototype-pollution/dot-notes-3.2.0/symbolic_test_2.js,0.746862431999034,all ok
./prototype-pollution/dot-notes-3.2.0/symbolic_test_4.js,30.015655281000363,nothing
./prototype-pollution/dot-notes-3.2.0/symbolic_test_3.js,8.029817710998032,polluted
./prototype-pollution/dot-notes-3.2.0/symbolic_test_5.js,30.0146561319998,nothing
./prototype-pollution/dot-notes-3.2.0/symbolic_test_1.js,0.7334672029974172,all ok
./prototype-pollution/dot-notes-3.2.0/symbolic_test_0.js,0.7326054309996834,all ok
./prototype-pollution/minimist-1.0.0/symbolic_test_2.js,1.002443264998874,all ok
./prototype-pollution/minimist-1.0.0/symbolic_test_4.js,1.0600239929990494,all ok
./prototype-pollution/minimist-1.0.0/symbolic_test_3.js,1.004006210998341,all ok
./prototype-pollution/minimist-1.0.0/symbolic_test_5.js,1.2795863689971156,all ok
./prototype-pollution/minimist-1.0.0/symbolic_test_1.js,1.0206479569969815,all ok
./prototype-pollution/minimist-1.0.0/symbolic_test_0.js,1.0498022050014697,all ok
./prototype-pollution/tiny-conf-1.1.0/symbolic_test_2.js,0.7705296259991883,all ok
./prototype-pollution/tiny-conf-1.1.0/symbolic_test_4.js,0.7838318020003499,all ok
./prototype-pollution/tiny-conf-1.1.0/symbolic_test_3.js,0.7636453550003353,all ok
./prototype-pollution/tiny-conf-1.1.0/symbolic_test_5.js,0.7697978319993126,all ok
./prototype-pollution/tiny-conf-1.1.0/symbolic_test_1.js,0.7621043180006382,all ok
./prototype-pollution/tiny-conf-1.1.0/symbolic_test_0.js,0.770112414000323,all ok
./prototype-pollution/deep-get-set-1.1.1/symbolic_test_2.js,0.7807866060029482,all ok
./prototype-pollution/deep-get-set-1.1.1/symbolic_test_4.js,7.455953449996741,polluted
./prototype-pollution/deep-get-set-1.1.1/symbolic_test_3.js,1.2247839869996824,all ok
./prototype-pollution/deep-get-set-1.1.1/symbolic_test_5.js,7.498651242996857,polluted
./prototype-pollution/deep-get-set-1.1.1/symbolic_test_1.js,0.7838627040000574,all ok
./prototype-pollution/deep-get-set-1.1.1/symbolic_test_0.js,0.8051985989986861,all ok
./prototype-pollution/component-flatten-1.0.1/symbolic_test_2.js,1.178875464000157,all ok
./prototype-pollution/component-flatten-1.0.1/symbolic_test_4.js,1.1853738209974836,all ok
./prototype-pollution/component-flatten-1.0.1/symbolic_test_3.js,1.1652204589991015,all ok
./prototype-pollution/component-flatten-1.0.1/symbolic_test_5.js,1.1513254410019726,all ok
./prototype-pollution/component-flatten-1.0.1/symbolic_test_1.js,1.1633624260030047,all ok
./prototype-pollution/component-flatten-1.0.1/symbolic_test_0.js,1.1813792270004342,all ok
./prototype-pollution/set-deep-prop-1.0.0/symbolic_test_2.js,0.7485208149992104,all ok
./prototype-pollution/set-deep-prop-1.0.0/symbolic_test_4.js,0.772690567002428,all ok
./prototype-pollution/set-deep-prop-1.0.0/symbolic_test_11.js,30.01551225499861,nothing
./prototype-pollution/set-deep-prop-1.0.0/symbolic_test_9.js,24.575692501999583,all ok
./prototype-pollution/set-deep-prop-1.0.0/symbolic_test_8.js,30.012047140000504,nothing
./prototype-pollution/set-deep-prop-1.0.0/symbolic_test_10.js,30.01199348299997,nothing
./prototype-pollution/set-deep-prop-1.0.0/symbolic_test_3.js,0.7486790510010906,all ok
./prototype-pollution/set-deep-prop-1.0.0/symbolic_test_6.js,6.975994702999742,polluted
./prototype-pollution/set-deep-prop-1.0.0/symbolic_test_5.js,0.7693297810001241,all ok
./prototype-pollution/set-deep-prop-1.0.0/symbolic_test_1.js,0.7439837140009331,all ok
./prototype-pollution/set-deep-prop-1.0.0/symbolic_test_0.js,0.7471697239998321,all ok
./prototype-pollution/set-deep-prop-1.0.0/symbolic_test_7.js,30.013132993997715,nothing
./prototype-pollution/inireader-1.0.0/symbolic_test_2.js,1.2353454500007501,all ok
./prototype-pollution/inireader-1.0.0/symbolic_test_4.js,1.6079019990029337,nothing
./prototype-pollution/inireader-1.0.0/symbolic_test_8.js,9.165423862999887,all ok
./prototype-pollution/inireader-1.0.0/symbolic_test_5.js,3.834155667998857,all ok
./prototype-pollution/inireader-1.0.0/symbolic_test_1.js,1.2453310239980055,all ok
./prototype-pollution/inireader-1.0.0/symbolic_test_0.js,1.2534480979993532,all ok
./prototype-pollution/json8-merge-patch-1.0.2/symbolic_test_2.js,0.9227769589997479,all ok
./prototype-pollution/json8-merge-patch-1.0.2/symbolic_test_4.js,0.9248587549991498,all ok
./prototype-pollution/json8-merge-patch-1.0.2/symbolic_test_3.js,0.925729942999169,polluted
./prototype-pollution/json8-merge-patch-1.0.2/symbolic_test_1.js,0.9197918270001537,polluted
./prototype-pollution/json8-merge-patch-1.0.2/symbolic_test_0.js,0.8885315549996449,polluted
./prototype-pollution/gedi-1.6.3/symbolic_test_2.js,1.0216710790009529,all ok
./prototype-pollution/gedi-1.6.3/symbolic_test_4.js,1.0510672820018954,all ok
./prototype-pollution/gedi-1.6.3/symbolic_test_3.js,1.0228578679998463,all ok
./prototype-pollution/gedi-1.6.3/symbolic_test_5.js,1.0293666150028002,all ok
./prototype-pollution/gedi-1.6.3/symbolic_test_1.js,1.0134765209986654,all ok
./prototype-pollution/gedi-1.6.3/symbolic_test_0.js,1.0536855140016996,all ok
./prototype-pollution/defaults-deep-0.2.4/symbolic_test_2.js,1.7838249970009201,polluted
./prototype-pollution/defaults-deep-0.2.4/symbolic_test_3.js,30.04521565000323,nothing
./prototype-pollution/defaults-deep-0.2.4/symbolic_test_1.js,1.0794440370009397,all ok
./prototype-pollution/defaults-deep-0.2.4/symbolic_test_0.js,1.0861080870017759,all ok
./prototype-pollution/property-expr-2.0.2/symbolic_test_2.js,1.1522085790020355,all ok
./prototype-pollution/property-expr-2.0.2/symbolic_test_4.js,1.4236373200001253,all ok
./prototype-pollution/property-expr-2.0.2/symbolic_test_3.js,1.2300720240018563,all ok
./prototype-pollution/property-expr-2.0.2/symbolic_test_5.js,1.2301885779997974,all ok
./prototype-pollution/property-expr-2.0.2/symbolic_test_1.js,1.1452016680013912,all ok
./prototype-pollution/property-expr-2.0.2/symbolic_test_0.js,1.1583331639994867,all ok
./prototype-pollution/defaults-deep-0.2.0/symbolic_test_2.js,1.549947952000366,polluted
./prototype-pollution/defaults-deep-0.2.0/symbolic_test_3.js,30.043859522000275,nothing
./prototype-pollution/defaults-deep-0.2.0/symbolic_test_1.js,1.297498424002697,all ok
./prototype-pollution/defaults-deep-0.2.0/symbolic_test_0.js,1.2963326320023043,polluted
./prototype-pollution/grunt-util-property-0.0.2/symbolic_test_2.js,0.6792676629993366,all ok
./prototype-pollution/grunt-util-property-0.0.2/symbolic_test_4.js,0.6941498850028438,all ok
./prototype-pollution/grunt-util-property-0.0.2/symbolic_test_3.js,0.6745548710023286,all ok
./prototype-pollution/grunt-util-property-0.0.2/symbolic_test_5.js,0.6848541170002136,all ok
./prototype-pollution/grunt-util-property-0.0.2/symbolic_test_1.js,0.6724422049992427,all ok
./prototype-pollution/grunt-util-property-0.0.2/symbolic_test_0.js,0.6838424319976184,all ok
./prototype-pollution/merge-2.1.0/symbolic_test_2.js,1.2035744029999478,all ok
./prototype-pollution/merge-2.1.0/symbolic_test_4.js,1.2208123310010706,all ok
./prototype-pollution/merge-2.1.0/symbolic_test_3.js,1.2358677970005374,all ok
./prototype-pollution/merge-2.1.0/symbolic_test_6.js,1.0220372889998544,all ok
./prototype-pollution/merge-2.1.0/symbolic_test_5.js,1.2181446110007528,all ok
./prototype-pollution/merge-2.1.0/symbolic_test_1.js,1.2972508300008485,polluted
./prototype-pollution/merge-2.1.0/symbolic_test_0.js,1.2490187820003484,polluted
./prototype-pollution/merge-2.1.0/symbolic_test_7.js,0.98298862899901,all ok
./prototype-pollution/chartkick-3.1.3/symbolic_test_2.js,14.910223783001129,all ok
./prototype-pollution/chartkick-3.1.3/symbolic_test_4.js,15.226513113000692,all ok
./prototype-pollution/chartkick-3.1.3/symbolic_test_3.js,15.032650191998982,all ok
./prototype-pollution/chartkick-3.1.3/symbolic_test_5.js,15.133041852001043,all ok
./prototype-pollution/chartkick-3.1.3/symbolic_test_1.js,15.018588399001601,all ok
./prototype-pollution/chartkick-3.1.3/symbolic_test_0.js,15.149271761001728,all ok
./prototype-pollution/merge-deep-3.0.0/symbolic_test_2.js,1.253505401997245,all ok
./prototype-pollution/merge-deep-3.0.0/symbolic_test_4.js,1.3236661219998496,all ok
./prototype-pollution/merge-deep-3.0.0/symbolic_test_11.js,1.2770078140019905,all ok
